candidate_step,candidate_index,is_teacher_p,distance_to_p,total_score,raw_crossing,close_onset,close_streak,qpos,eef_speed_now,eef_speed_prev,eef_deceleration_delta,time_since_prev_close,time_since_last_open,trace_id,task_key,state_id
92,5,0,-26,3.3,1,1,1,-0.000109,0.014403,0.012445,0.001958,4,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
118,6,1,0,3.3,1,1,1,-0.001197,0.009721,0.009382,0.000339,26,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
138,7,0,20,3.8,1,1,1,-0.00059,0.004219,0.004552,-0.000333,20,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
141,8,0,23,3.8,1,1,1,-0.001025,0.003847,0.003909,-6.2e-05,3,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
143,9,0,25,3.3,1,1,1,-0.001382,0.007823,0.005112,0.002711,2,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
148,10,0,30,3.3,1,1,1,-0.000461,0.013467,0.012331,0.001136,5,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
153,11,0,35,3.8,1,1,1,-0.000818,0.003496,0.003626,-0.00013,5,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
197,12,0,79,3.3,1,1,1,-7.1e-05,0.011648,0.010159,0.001489,44,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
210,13,0,92,3.3,1,1,1,-0.000123,0.028912,0.02713,0.001782,13,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
212,14,0,94,3.3,1,1,1,-7.7e-05,0.024731,0.02787,-0.003139,2,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
219,15,0,101,3.8,1,1,1,-0.002558,0.003412,0.007094,-0.003682,7,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
221,16,0,103,3.3,1,1,1,-0.002015,0.001768,0.001457,0.000311,2,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
228,17,0,110,3.3,1,1,1,-0.000432,0.00673,0.006202,0.000528,7,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
233,18,0,115,3.8,1,1,1,-0.001349,0.001897,0.002073,-0.000176,5,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
238,19,0,120,3.3,1,1,1,-0.002097,0.002001,0.001356,0.000645,5,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
243,20,0,125,3.3,1,1,1,-0.00078,0.003648,0.001904,0.001744,5,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
247,21,0,129,3.3,1,1,1,0.000326,0.001828,0.001649,0.000179,4,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
256,22,0,138,3.3,1,1,1,-0.000131,0.017418,0.017906,-0.000488,9,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
259,23,0,141,3.3,1,1,1,-0.00017,0.012084,0.011322,0.000762,3,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
262,24,0,144,3.3,1,1,1,-0.000159,0.013876,0.011388,0.002488,3,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
264,25,0,146,3.3,1,1,1,-0.000162,0.021343,0.020585,0.000758,2,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
266,26,0,148,3.3,1,1,1,-0.000159,0.018287,0.021488,-0.003201,2,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
270,27,0,152,3.3,1,1,1,-0.000182,0.020042,0.020136,-9.4e-05,4,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
279,28,0,161,3.8,1,1,1,-0.000203,0.00631,0.013108,-0.006798,9,,trace_alphabet_soup_s27_w0_10_s20d_clean_seed0_job330018,alphabet_soup,27
59,0,1,0,3.3,1,1,1,-2e-06,0.015556,0.019071,-0.003515,,,trace_alphabet_soup_s29_w0_10_s20d_clean_seed0_job330020,alphabet_soup,29
147,1,0,88,3.8,1,1,1,0.004039,0.007997,0.017508,-0.009511,88,,trace_alphabet_soup_s29_w0_10_s20d_clean_seed0_job330020,alphabet_soup,29
150,2,0,91,3.8,1,1,1,0.003103,0.001416,0.002037,-0.000621,3,,trace_alphabet_soup_s29_w0_10_s20d_clean_seed0_job330020,alphabet_soup,29
153,3,0,94,3.3,1,1,1,0.002605,0.004493,0.003933,0.00056,3,,trace_alphabet_soup_s29_w0_10_s20d_clean_seed0_job330020,alphabet_soup,29
52,0,1,0,3.3,1,1,1,-4.2e-05,0.029123,0.029536,-0.000413,,,trace_alphabet_soup_s30_w0_10_s20d_clean_seed0_job330021,alphabet_soup,30
121,0,0,-116,3.3,1,1,1,1.4e-05,0.030736,0.031706,-0.00097,,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
144,1,0,-93,3.3,1,1,1,-2.6e-05,0.012487,0.003424,0.009063,23,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
157,2,0,-80,3.3,1,1,1,-0.000134,0.025509,0.027573,-0.002064,13,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
175,3,0,-62,3.3,1,1,1,-0.000127,0.019764,0.025623,-0.005859,18,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
178,4,0,-59,3.8,1,1,1,-0.000145,0.004964,0.006913,-0.001949,3,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
184,5,0,-53,3.8,1,1,1,-0.000117,0.00725,0.007845,-0.000595,6,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
188,6,0,-49,3.3,1,1,1,-0.000151,0.007998,0.006919,0.001079,4,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
191,7,0,-46,3.3,1,1,1,-7.7e-05,0.008362,0.008324,3.8e-05,3,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
197,8,0,-40,3.8,1,1,1,-6e-05,0.004913,0.008222,-0.003309,6,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
202,9,0,-35,3.3,1,1,1,-7.2e-05,0.017613,0.02179,-0.004177,5,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
204,10,0,-33,3.8,1,1,1,-7.2e-05,0.00405,0.011375,-0.007325,2,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
210,11,0,-27,3.3,1,1,1,-4.2e-05,0.013533,0.025549,-0.012016,6,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
217,12,0,-20,3.3,1,1,1,-0.0,0.018522,0.014103,0.004419,7,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
237,13,1,0,3.3,1,1,1,1.9e-05,0.023638,0.024757,-0.001119,20,,trace_alphabet_soup_s32_w0_10_s20d_clean_seed0_job330023,alphabet_soup,32
52,0,1,0,3.3,1,1,1,-2.2e-05,0.02725,0.029093,-0.001843,,,trace_alphabet_soup_s33_w0_10_s20d_clean_seed0_job330024,alphabet_soup,33
54,0,1,0,3.3,1,1,1,-0.001329,0.020848,0.014367,0.006481,,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
135,1,0,81,3.3,1,1,1,-0.001086,0.007912,0.007027,0.000885,81,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
139,2,0,85,3.3,1,1,1,-0.000829,0.010333,0.00987,0.000463,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
142,3,0,88,3.3,1,1,1,-0.000702,0.004528,0.001917,0.002611,3,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
145,4,0,91,3.8,1,1,1,-0.000597,0.00089,0.00328,-0.00239,3,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
147,5,0,93,3.3,1,1,1,-0.000541,0.00184,0.000182,0.001658,2,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
151,6,0,97,3.8,1,1,1,-0.00049,0.000748,0.004621,-0.003873,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
159,7,0,105,3.3,1,1,1,-0.000414,0.006748,0.004251,0.002497,8,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
166,8,0,112,3.3,1,1,1,-0.000306,0.007483,0.005981,0.001502,7,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
170,9,0,116,3.8,1,1,1,-0.000228,0.004146,0.005307,-0.001161,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
175,10,0,121,3.3,1,1,1,-0.000195,0.003628,0.001835,0.001793,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
182,11,0,128,3.3,1,1,1,-0.000146,0.006729,0.006096,0.000633,7,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
186,12,0,132,3.8,1,1,1,-9.6e-05,0.003882,0.005349,-0.001467,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
190,13,0,136,3.3,1,1,1,-8.4e-05,0.001411,0.001386,2.5e-05,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
192,14,0,138,3.3,1,1,1,-7.7e-05,0.002458,0.001138,0.00132,2,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
194,15,0,140,3.8,1,1,1,-6.7e-05,0.003746,0.004977,-0.001231,2,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
198,16,0,144,3.8,1,1,1,-5.6e-05,0.002475,0.002715,-0.00024,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
203,17,0,149,3.8,1,1,1,-5e-05,0.004407,0.005894,-0.001487,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
206,18,0,152,3.3,1,1,1,-4.5e-05,0.002828,0.002067,0.000761,3,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
210,19,0,156,3.8,1,1,1,-3.7e-05,0.000638,0.001801,-0.001163,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
215,20,0,161,3.8,1,1,1,-2.9e-05,0.002699,0.004617,-0.001918,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
217,21,0,163,3.3,1,1,1,-2.7e-05,0.003249,0.000676,0.002573,2,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
222,22,0,168,3.8,1,1,1,-2e-05,0.001194,0.002126,-0.000932,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
227,23,0,173,3.3,1,1,1,-1.4e-05,0.001378,0.00107,0.000308,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
230,24,0,176,3.3,1,1,1,-1e-05,0.002575,0.001114,0.001461,3,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
236,25,0,182,3.3,1,1,1,-3e-06,0.002388,0.00212,0.000268,6,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
239,26,0,185,3.8,1,1,1,0.0,0.000565,0.002381,-0.001816,3,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
243,27,0,189,3.8,1,1,1,5e-06,0.001415,0.001573,-0.000158,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
247,28,0,193,3.3,1,1,1,9e-06,0.000414,0.000201,0.000213,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
249,29,0,195,3.3,1,1,1,1.1e-05,0.001743,0.000698,0.001045,2,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
253,30,0,199,3.8,1,1,1,1.5e-05,0.000757,0.001512,-0.000755,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
257,31,0,203,3.8,1,1,1,1.9e-05,0.000603,0.001655,-0.001052,4,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
262,32,0,208,3.3,1,1,1,2.3e-05,0.004075,0.002909,0.001166,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
267,33,0,213,3.3,1,1,1,2.5e-05,0.003379,0.003142,0.000237,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
272,34,0,218,3.8,1,1,1,2.2e-05,0.002772,0.003458,-0.000686,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
277,35,0,223,3.3,1,1,1,2e-05,0.00472,0.001597,0.003123,5,,trace_alphabet_soup_s34_w0_10_s20d_clean_seed0_job330025,alphabet_soup,34
82,0,1,0,3.3,1,1,1,-3.3e-05,0.031092,0.032325,-0.001233,,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
201,1,0,119,3.8,1,1,1,1.2e-05,0.00127,0.001506,-0.000236,119,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
206,2,0,124,3.3,1,1,1,-6e-06,0.002579,0.002401,0.000178,5,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
228,3,0,146,3.3,1,1,1,-9.4e-05,0.021592,0.026914,-0.005322,22,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
230,4,0,148,3.3,1,1,1,-1.1e-05,0.011116,0.017064,-0.005948,2,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
234,5,0,152,3.3,1,1,1,6.2e-05,0.020604,0.021872,-0.001268,4,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
237,6,0,155,3.3,1,1,1,0.000101,0.017114,0.016092,0.001022,3,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
241,7,0,159,3.3,1,1,1,0.000171,0.023476,0.023008,0.000468,4,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
243,8,0,161,3.8,1,1,1,-3.1e-05,0.007396,0.017218,-0.009822,2,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
246,9,0,164,3.3,1,1,1,8.5e-05,0.015034,0.011735,0.003299,3,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
250,10,0,168,3.3,1,1,1,6e-06,0.015131,0.018691,-0.00356,4,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
252,11,0,170,3.3,1,1,1,5.9e-05,0.010584,0.011943,-0.001359,2,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
270,12,0,188,3.3,1,1,1,0.000156,0.018079,0.022333,-0.004254,18,,trace_alphabet_soup_s35_w0_10_s20d_clean_seed0_job330026,alphabet_soup,35
49,0,1,0,3.3,1,1,1,-2.9e-05,0.032582,0.034263,-0.001681,,,trace_alphabet_soup_s36_w0_10_s20d_clean_seed0_job330027,alphabet_soup,36
50,0,1,0,3.3,1,1,1,-4.2e-05,0.028639,0.030903,-0.002264,,,trace_alphabet_soup_s37_w0_10_s20d_clean_seed0_job330028,alphabet_soup,37
114,1,0,64,3.3,1,1,1,9.7e-05,0.026267,0.031749,-0.005482,64,,trace_alphabet_soup_s37_w0_10_s20d_clean_seed0_job330028,alphabet_soup,37
52,0,0,-112,3.3,1,1,1,-2e-06,0.031759,0.031589,0.00017,,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
55,1,0,-109,3.3,1,1,1,6.7e-05,0.022663,0.026147,-0.003484,3,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
75,2,0,-89,3.3,1,1,1,2.1e-05,0.015922,0.024432,-0.00851,20,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
78,3,0,-86,3.3,1,1,1,-4e-06,0.009884,0.00746,0.002424,3,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
85,4,0,-79,3.3,1,1,1,1.2e-05,0.0134,0.007419,0.005981,7,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
89,5,0,-75,3.8,1,1,1,1.8e-05,0.004207,0.009839,-0.005632,4,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
95,6,0,-69,3.3,1,1,1,1.3e-05,0.012259,0.00131,0.010949,6,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
99,7,0,-65,3.3,1,1,1,2.9e-05,0.016343,0.01275,0.003593,4,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
102,8,0,-62,3.8,1,1,1,1.1e-05,0.007336,0.008824,-0.001488,3,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
105,9,0,-59,3.3,1,1,1,3.2e-05,0.012893,0.007518,0.005375,3,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
112,10,0,-52,3.3,1,1,1,-5e-06,0.01833,0.030035,-0.011705,7,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
119,11,0,-45,3.3,1,1,1,-7.2e-05,0.017876,0.028804,-0.010928,7,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
126,12,0,-38,3.3,1,1,1,-0.000133,0.016825,0.009924,0.006901,7,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
164,13,1,0,3.3,1,1,1,-0.000415,0.037092,0.037287,-0.000195,38,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
243,14,0,79,3.8,1,1,1,-0.002386,0.003886,0.007047,-0.003161,79,,trace_alphabet_soup_s38_w0_10_s20d_clean_seed0_job330029,alphabet_soup,38
64,0,1,0,3.3,1,1,1,-0.000112,0.030334,0.030499,-0.000165,,,trace_alphabet_soup_s39_w0_10_s20d_clean_seed0_job330030,alphabet_soup,39
149,1,0,85,3.3,1,1,1,-0.002943,0.00487,0.00442,0.00045,85,,trace_alphabet_soup_s39_w0_10_s20d_clean_seed0_job330030,alphabet_soup,39
154,2,0,90,3.8,1,1,1,-0.001764,0.001247,0.003117,-0.00187,5,,trace_alphabet_soup_s39_w0_10_s20d_clean_seed0_job330030,alphabet_soup,39
51,0,1,0,3.3,1,1,1,-0.006952,0.01202,0.015858,-0.003838,,,trace_alphabet_soup_s40_w0_10_s20d_clean_seed0_job330031,alphabet_soup,40
56,1,0,5,3.3,1,1,1,-0.000781,0.017352,0.022682,-0.00533,5,,trace_alphabet_soup_s40_w0_10_s20d_clean_seed0_job330031,alphabet_soup,40
68,2,0,17,3.3,1,1,1,-6.1e-05,0.017024,0.022722,-0.005698,12,,trace_alphabet_soup_s40_w0_10_s20d_clean_seed0_job330031,alphabet_soup,40
70,3,0,19,3.8,1,1,1,-5.9e-05,0.002955,0.010117,-0.007162,2,,trace_alphabet_soup_s40_w0_10_s20d_clean_seed0_job330031,alphabet_soup,40
86,4,0,35,3.3,1,1,1,-8.1e-05,0.031951,0.032304,-0.000353,16,,trace_alphabet_soup_s40_w0_10_s20d_clean_seed0_job330031,alphabet_soup,40
161,5,0,110,3.3,1,1,1,2.9e-05,0.022795,0.027064,-0.004269,75,,trace_alphabet_soup_s40_w0_10_s20d_clean_seed0_job330031,alphabet_soup,40
164,6,0,113,3.8,1,1,1,1.3e-05,0.008606,0.012452,-0.003846,3,,trace_alphabet_soup_s40_w0_10_s20d_clean_seed0_job330031,alphabet_soup,40
16,0,0,-48,3.3,1,1,1,-4.2e-05,0.011746,0.010876,0.00087,,,trace_alphabet_soup_s41_w0_10_s20d_clean_seed0_job330032,alphabet_soup,41
64,1,1,0,3.3,1,1,1,-0.000129,0.015598,0.017423,-0.001825,48,,trace_alphabet_soup_s41_w0_10_s20d_clean_seed0_job330032,alphabet_soup,41
42,0,0,-40,3.3,1,1,1,-0.005968,0.012377,0.013985,-0.001608,,,trace_alphabet_soup_s42_w0_10_s20d_clean_seed0_job330033,alphabet_soup,42
59,1,0,-23,3.8,1,1,1,-4.2e-05,0.003526,0.014325,-0.010799,17,,trace_alphabet_soup_s42_w0_10_s20d_clean_seed0_job330033,alphabet_soup,42
82,2,1,0,3.3,1,1,1,-6.4e-05,0.022365,0.020845,0.00152,23,,trace_alphabet_soup_s42_w0_10_s20d_clean_seed0_job330033,alphabet_soup,42
159,3,0,77,3.3,1,1,1,-3e-06,0.015931,0.021275,-0.005344,77,,trace_alphabet_soup_s42_w0_10_s20d_clean_seed0_job330033,alphabet_soup,42
167,4,0,85,3.3,1,1,1,-0.000137,0.009365,0.008574,0.000791,8,,trace_alphabet_soup_s42_w0_10_s20d_clean_seed0_job330033,alphabet_soup,42
172,5,0,90,3.3,1,1,1,-0.000106,0.010546,0.015963,-0.005417,5,,trace_alphabet_soup_s42_w0_10_s20d_clean_seed0_job330033,alphabet_soup,42
53,0,1,0,3.3,1,1,1,0.000273,0.017443,0.018811,-0.001368,,,trace_alphabet_soup_s43_w0_10_s20d_clean_seed0_job330034,alphabet_soup,43
138,1,0,85,3.8,1,1,1,0.002648,0.001742,0.002491,-0.000749,85,,trace_alphabet_soup_s43_w0_10_s20d_clean_seed0_job330034,alphabet_soup,43
141,2,0,88,3.8,1,1,1,0.001938,0.001956,0.003174,-0.001218,3,,trace_alphabet_soup_s43_w0_10_s20d_clean_seed0_job330034,alphabet_soup,43
146,3,0,93,3.8,1,1,1,0.001159,0.001391,0.00391,-0.002519,5,,trace_alphabet_soup_s43_w0_10_s20d_clean_seed0_job330034,alphabet_soup,43
149,4,0,96,3.3,1,1,1,0.000831,0.0017,0.000613,0.001087,3,,trace_alphabet_soup_s43_w0_10_s20d_clean_seed0_job330034,alphabet_soup,43
151,5,0,98,3.8,1,1,1,0.000609,0.003111,0.003533,-0.000422,2,,trace_alphabet_soup_s43_w0_10_s20d_clean_seed0_job330034,alphabet_soup,43
85,0,1,0,3.3,1,1,1,-5e-05,0.030236,0.031895,-0.001659,,,trace_alphabet_soup_s44_w0_10_s20d_clean_seed0_job330035,alphabet_soup,44
166,1,0,81,3.3,1,1,1,0.005544,0.002647,0.004351,-0.001704,81,,trace_alphabet_soup_s44_w0_10_s20d_clean_seed0_job330035,alphabet_soup,44
175,2,0,90,3.3,1,1,1,0.005512,0.001696,0.00205,-0.000354,9,,trace_alphabet_soup_s44_w0_10_s20d_clean_seed0_job330035,alphabet_soup,44
177,3,0,92,2.8,1,1,1,0.005507,0.001489,0.001421,6.8e-05,2,,trace_alphabet_soup_s44_w0_10_s20d_clean_seed0_job330035,alphabet_soup,44
181,4,0,96,2.8,1,1,1,0.005497,0.001957,0.001896,6.1e-05,4,,trace_alphabet_soup_s44_w0_10_s20d_clean_seed0_job330035,alphabet_soup,44
189,5,0,104,3.3,1,1,1,0.004204,0.007492,0.006019,0.001473,8,,trace_alphabet_soup_s44_w0_10_s20d_clean_seed0_job330035,alphabet_soup,44
193,6,0,108,3.8,1,1,1,0.002323,0.002587,0.003185,-0.000598,4,,trace_alphabet_soup_s44_w0_10_s20d_clean_seed0_job330035,alphabet_soup,44
84,0,1,0,3.8,1,1,1,-0.024576,0.008819,0.009685,-0.000866,,,trace_alphabet_soup_s45_w0_10_s20d_clean_seed0_job330036,alphabet_soup,45
99,1,0,15,3.8,1,1,1,-0.00208,0.009481,0.012769,-0.003288,15,,trace_alphabet_soup_s45_w0_10_s20d_clean_seed0_job330036,alphabet_soup,45
102,2,0,18,3.8,1,1,1,-0.000675,0.009714,0.009756,-4.2e-05,3,,trace_alphabet_soup_s45_w0_10_s20d_clean_seed0_job330036,alphabet_soup,45
116,3,0,32,3.3,1,1,1,2.2e-05,0.024583,0.014232,0.010351,14,,trace_alphabet_soup_s45_w0_10_s20d_clean_seed0_job330036,alphabet_soup,45
127,4,0,43,3.3,1,1,1,1.7e-05,0.02742,0.026176,0.001244,11,,trace_alphabet_soup_s45_w0_10_s20d_clean_seed0_job330036,alphabet_soup,45
130,5,0,46,3.3,1,1,1,4.4e-05,0.021053,0.022358,-0.001305,3,,trace_alphabet_soup_s45_w0_10_s20d_clean_seed0_job330036,alphabet_soup,45
53,0,1,0,3.3,1,1,1,0.000108,0.01061,0.019082,-0.008472,,,trace_alphabet_soup_s47_w0_10_s20d_clean_seed0_job330038,alphabet_soup,47
131,1,0,78,3.3,1,1,1,0.000148,0.024505,0.024708,-0.000203,78,,trace_alphabet_soup_s47_w0_10_s20d_clean_seed0_job330038,alphabet_soup,47
60,0,1,0,3.3,1,1,1,1.6e-05,0.028148,0.027737,0.000411,,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
143,1,0,83,3.8,1,1,1,0.00317,0.006952,0.012807,-0.005855,83,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
150,2,0,90,3.3,1,1,1,0.003208,0.004011,0.000432,0.003579,7,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
156,3,0,96,3.3,1,1,1,0.003001,0.003522,0.001782,0.00174,6,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
160,4,0,100,3.3,1,1,1,0.002697,0.00201,0.001385,0.000625,4,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
162,5,0,102,3.3,1,1,1,0.002708,0.004769,0.00296,0.001809,2,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
164,6,0,104,3.3,1,1,1,0.002718,0.00548,0.005387,9.3e-05,2,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
168,7,0,108,3.3,1,1,1,0.002587,0.002543,0.002524,1.9e-05,4,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
170,8,0,110,3.8,1,1,1,0.002323,0.003598,0.005047,-0.001449,2,,trace_alphabet_soup_s48_w0_10_s20d_clean_seed0_job330039,alphabet_soup,48
