artifact_path,artifact_type,risk_category,reason,recommended_action
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/summary_milk_s0_w70_80_phase1port_seed10_randomlinf_job950413.json,json,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/run_seed10.log,log,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/run_seed10.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/summary_milk_s0_w70_80_phase1port_seed10_vispgd_job950412.json,json,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/summary_milk_s0_w70_80_phase1port_seed9_randomlinf_job950411.json,json,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/run.log,log,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/run.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/trace_milk_s0_w70_80_phase1port_seed10_vispgd_job950412.csv,csv,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/summary_milk_s0_w70_80_phase1port_seed9_vispgd_job950410.json,json,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/trace_milk_s0_w70_80_phase1port_seed9_randomlinf_job950411.csv,csv,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/trace_milk_s0_w70_80_phase1port_seed9_vispgd_job950410.csv,csv,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/run_seed9.log,log,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/run_seed9.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s9b_phase1_runner_visrand_smoke/trace_milk_s0_w70_80_phase1port_seed10_randomlinf_job950413.csv,csv,missing_actual_task_key,Phase-runner artifact missing actual_task_key.,Do not use for task-label claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s14a_bridgeability_design/figures,frame_dir,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke_v2/r_k.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke_v2/r_k2.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke_v2/r_t.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s15b_v04_forward_screen/r_gpu26.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s15b_v04_forward_screen/r_gpu45.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s15b_v04_forward_screen/r_gpu10.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20a_ketchup_confirmation/r_gpu26.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20a_ketchup_confirmation/r_gpu45.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20a_ketchup_confirmation/r_gpu10.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke/r_k.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke/r_ketchup.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke/r_t.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke/r_smoke.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s20c_l3_smoke/r_tomato.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_chocolate_pudding_s0_w50_60_s18_seed70_randomlinf_job954211.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_s18_ketchup_s0_w90_100_vispgd_job583271.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_cream_cheese_s0_w230_240_s18_seed70_randomlinf_job954019.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_chocolate_pudding_s0_w70_80_s18_seed70_vispgd_job954212.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_butter_s0_w90_100_s18_seed70_randomlinf_job954125.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_butter_s0_w230_240_s18_seed70_randomlinf_job954129.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_s18_alphabet_soup_s0_w150_160_vispgd_job486605.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_butter_s0_w50_60_s18_seed70_randomlinf_job954121.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_alphabet_soup_s0_w50_60_s18_seed70_vispgd_job954000.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_salad_dressing_s0_w90_100_s18_seed70_randomlinf_job954025.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_s18_ketchup_s0_w90_100_vispgd_job583271.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_salad_dressing_s0_w70_80_s18_seed70_randomlinf_job954023.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_bbq_sauce_s0_w50_60_s18_seed70_vispgd_job954030.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_tomato_sauce_s0_w50_60_s18_seed70_randomlinf_job954111.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_bbq_sauce_s0_w50_60_s18_seed70_randomlinf_job954031.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_cream_cheese_s0_w230_240_s18_seed70_vispgd_job954018.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_butter_s0_w50_60_s18_seed70_vispgd_job954120.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_milk_s0_w50_60_s18_seed70_vispgd_job954200.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_butter_s0_w70_80_s18_seed70_vispgd_job954122.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_salad_dressing_s0_w70_80_s18_seed70_vispgd_job954022.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_orange_juice_s0_w90_100_s18_seed70_randomlinf_job954225.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_salad_dressing_s0_w50_60_s18_seed70_randomlinf_job954021.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_cream_cheese_s0_w50_60_s18_seed70_vispgd_job954010.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_salad_dressing_s0_w150_160_s18_seed70_vispgd_job954026.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_s18_alphabet_soup_s0_w90_100_vispgd_job518268.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_s18_ketchup_s0_w70_80_randomlinf_job540972.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_bbq_sauce_s0_w150_160_s18_seed70_randomlinf_job954037.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_orange_juice_s0_w230_240_s18_seed70_randomlinf_job954229.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_cream_cheese_s0_w230_240_s18_seed70_vispgd_job954018.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_salad_dressing_s0_w50_60_s18_seed70_vispgd_job954020.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_tomato_sauce_s0_w50_60_s18_seed70_vispgd_job954110.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_cream_cheese_s0_w90_100_s18_seed70_randomlinf_job954015.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_chocolate_pudding_s0_w150_160_s18_seed70_randomlinf_job954217.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_orange_juice_s0_w70_80_s18_seed70_randomlinf_job954223.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_alphabet_soup_s0_w230_240_s18_seed70_randomlinf_job954009.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_salad_dressing_s0_w70_80_s18_seed70_vispgd_job954022.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/summary_cream_cheese_s0_w50_60_s18_seed70_randomlinf_job954011.json,json,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/s18_overnight_census/trace_alphabet_soup_s0_w70_80_s18_seed70_randomlinf_job954003.csv,csv,old_or_pre_v1_1,Old/pre-v1.1/patched-rerun artifact name.,Quarantine for current Level-3 planning.
